Customer ID,Gender,Age,Income,Occupation,Marital Status,No. Family Members,Home Ownership,Home Value,Years in Current Home,Credit Score,Number of Credit Cards,Total Credit Card Limit,Total Credit Card Balance,Product ID,Products Purchased,Number of Online Purchases,Average Purchase Value,Last Purchase Value,Days Since Last Purchase,Number of Returns,Total Values of Returns,Locations
C5546,Female,41,47396,Professional,Married,2,Own,149054,15,885,2,11679,23869,P5546,Home Appliances,20,158.0788877,140.6092736,3,0,33.36287791,Agra
C5547,Female,38,46081,Self-employed,Married,4,Own,292795,14,858,4,9340,6044,P5547,Electronics,17,110.6206025,10.42428409,66,0,55.87945346,Bhopal
C5548,Male,46,43310,Student,Single,4,Own,836047,16,502,3,6227,12656,P5548,Clothing,13,194.3705788,93.17877053,164,0,91.52223123,Hyderabad
C5549,Female,32,29822,Technician,Divorced,5,Own,930805,14,597,1,14469,10372,P5549,Outdoor Gear,9,153.1241522,168.6990473,40,3,33.67276457,Visakhapatnam
C5550,Male,47,38606,Homemaker,Married,5,Rent,707023,4,785,3,20402,12154,P5550,Books,11,85.04218071,50.35988326,73,3,31.05727157,Kanpur
C5551,Female,30,29545,Manager,Single,5,Own,200537,1,609,4,27920,15456,P5551,Outdoor Gear,17,132.3246497,16.34894876,13,5,71.83949568,Chennai
C5552,Male,28,25173,Student,Divorced,4,Rent,468717,8,518,5,23253,16028,P5552,Home Appliances,14,168.9358278,141.8971528,131,2,15.50851754,Hyderabad
C5553,Female,58,24200,Executive,Married,2,Own,707099,2,899,2,9990,16725,P5553,Home Appliances,14,147.5005504,132.1401947,138,0,58.72507879,Lucknow
C5554,Male,36,43747,Manager,Widowed,2,Own,59333,20,679,3,10055,4507,P5554,Clothing,9,95.68738762,43.10752978,107,2,100.3775155,Ahmedabad
C5555,Male,30,45056,Professional,Single,4,Own,750600,4,888,2,14119,16782,P5555,Books,19,134.6557337,81.50377557,52,2,31.23936551,Hyderabad
C5556,Male,53,22787,Student,Widowed,5,Own,975553,9,945,4,24030,13291,P5556,Jewelry,13,198.3277174,208.1189069,129,3,16.71893074,Pune
C5557,Female,49,51195,Executive,Single,4,Rent,84003,5,972,3,23656,5633,P5557,Beauty Products,2,23.98899129,152.6122886,40,3,57.82565566,Chennai
C5558,Male,19,41711,Executive,Married,2,Rent,696214,6,926,1,7737,3247,P5558,Clothing,8,93.20700978,110.5662722,31,5,67.7915004,Agra
C5559,Male,22,59999,Executive,Married,3,Rent,95784,2,969,5,17542,20647,P5559,Jewelry,3,120.1860554,78.09925443,37,3,47.30301604,Bhopal
C5560,Male,57,37455,Executive,Widowed,4,Rent,668674,2,987,2,12275,5065,P5560,Outdoor Gear,14,91.17811377,196.5866468,13,0,0.260826452,Jaipur
C5561,Female,52,42798,Student,Single,3,Rent,956798,18,989,4,28596,19473,P5561,Clothing,17,182.3707125,144.3451627,52,2,59.64755294,Patna
C5562,Female,62,36434,Self-employed,Married,2,Rent,482457,19,949,2,12022,1414,P5562,Outdoor Gear,10,76.52561765,87.35550492,134,1,57.07198143,Nashik
C5563,Male,32,29252,Self-employed,Divorced,3,Own,500937,14,901,3,22242,4965,P5563,Books,2,122.7117234,171.2945093,7,0,75.62340666,Patna
C5564,Female,41,31427,Manager,Divorced,3,Own,824767,3,756,4,21687,6657,P5564,Outdoor Gear,18,130.0073594,104.385684,151,0,80.27193415,Visakhapatnam
C5565,Female,36,54280,Homemaker,Married,3,Rent,413103,17,942,1,26892,18533,P5565,Electronics,10,146.8505868,84.11370615,143,2,-9.508767186,Delhi
C5566,Female,25,53288,Technician,Married,5,Rent,323594,20,822,5,9666,14150,P5566,Outdoor Gear,13,78.91571671,62.51396286,50,1,23.4270218,Bhopal
C5567,Male,61,47912,Manager,Married,2,Own,697724,5,985,5,15254,11902,P5567,Books,20,89.55224539,42.87435379,72,1,28.54063012,Surat
C5568,Male,44,59281,Homemaker,Married,2,Own,249169,19,677,5,21664,12307,P5568,Jewelry,10,113.2782052,111.2487015,46,4,40.83088876,Pune
C5569,Male,50,26503,Student,Divorced,5,Own,260584,17,556,5,23233,23169,P5569,Jewelry,10,106.4637337,143.8277405,175,5,78.90294175,Delhi
C5570,Female,53,30899,Self-employed,Widowed,4,Own,812201,4,927,2,18280,3128,P5570,Clothing,19,103.8148119,57.64771316,5,1,36.61307078,Visakhapatnam
C5571,Male,34,42159,Self-employed,Married,5,Own,976786,10,670,4,8711,7942,P5571,Clothing,17,126.2574802,27.95697209,88,4,44.12555327,Visakhapatnam
C5572,Female,29,30959,Professional,Single,5,Rent,721910,7,575,3,13323,24740,P5572,Home Appliances,12,41.99912485,36.06078515,154,2,47.12432059,Hyderabad
C5573,Male,19,22101,Self-employed,Married,2,Rent,306183,7,575,4,17072,24254,P5573,Beauty Products,11,67.64932891,117.1779278,43,1,67.01854318,Agra
C5574,Male,57,51209,Technician,Divorced,3,Rent,901409,10,728,1,27246,17037,P5574,Outdoor Gear,19,62.77854737,146.5500234,124,4,43.8070559,Delhi
C5575,Female,50,47407,Technician,Widowed,4,Rent,960566,11,575,1,6796,12396,P5575,Jewelry,12,135.6154479,62.09722982,92,0,101.6334473,Delhi
C5576,Female,53,45804,Homemaker,Widowed,3,Own,390838,8,805,3,9138,13050,P5576,Outdoor Gear,0,139.2231546,116.8499677,29,3,64.82676126,Lucknow
C5577,Female,34,49092,Homemaker,Married,4,Rent,182181,6,722,1,12188,23020,P5577,Outdoor Gear,1,155.4232803,133.3155572,31,2,42.83767927,Chennai
C5578,Male,34,51189,Student,Divorced,5,Rent,922520,4,782,1,5733,3184,P5578,Clothing,14,49.47650491,-26.76173165,76,3,64.75759482,Agra
C5579,Female,33,58198,Executive,Widowed,4,Rent,404143,1,712,3,18234,16692,P5579,Home Appliances,0,74.79080939,190.1348647,178,4,21.69435021,Nashik
C5580,Female,47,45424,Technician,Single,3,Own,356112,10,880,4,16608,21711,P5580,Jewelry,13,126.0151678,136.0619011,162,5,69.40247205,Visakhapatnam
C5581,Male,49,20903,Homemaker,Single,4,Own,530197,5,606,3,7611,1027,P5581,Jewelry,18,102.8617937,112.1847079,96,4,41.97128007,Pune
C5582,Male,36,46090,Homemaker,Single,4,Own,234306,6,858,5,10121,14901,P5582,Home Appliances,1,89.88701352,145.1708691,145,4,65.89226294,Agra
C5583,Male,52,58107,Self-employed,Single,4,Rent,400933,5,518,2,26687,10707,P5583,Clothing,2,52.61741661,117.6709677,70,0,54.19316264,Vadodara
C5584,Male,49,35621,Manager,Married,3,Rent,474064,16,814,4,14702,3492,P5584,Clothing,1,103.0419023,102.9214496,69,3,60.6829002,Ahmedabad
C5585,Female,28,53896,Homemaker,Divorced,3,Rent,946058,19,960,5,20510,21592,P5585,Jewelry,11,66.34806182,87.19099276,70,5,41.3034233,Bangalore
C5586,Male,55,42190,Self-employed,Single,5,Rent,89275,18,966,4,22284,16945,P5586,Home Appliances,10,175.0130533,69.47259127,8,0,10.44978055,Kanpur
C5587,Male,46,53566,Technician,Single,5,Own,653569,18,754,5,11290,11089,P5587,Electronics,20,188.9080193,75.31941107,154,2,59.26155187,Vadodara
C5588,Female,33,23527,Professional,Single,5,Rent,145677,10,808,4,28346,22643,P5588,Beauty Products,18,131.2853122,8.920383569,71,3,74.22692431,Nagpur
C5589,Female,48,48550,Student,Married,5,Rent,531796,15,897,2,28216,7414,P5589,Books,20,214.8115107,156.5933989,24,3,80.773372,Kanpur
C5590,Female,29,56213,Professional,Married,2,Own,592279,13,856,4,14621,20510,P5590,Clothing,3,97.51841474,93.36188984,104,4,1.444172067,Bhopal
C5591,Female,19,58464,Professional,Widowed,5,Own,722586,12,790,1,29087,4617,P5591,Jewelry,4,48.39960095,97.20303546,153,3,16.00898614,Ahmedabad
C5592,Male,33,43619,Technician,Single,4,Own,257803,2,933,1,8559,12435,P5592,Beauty Products,16,46.74994361,19.28583599,103,4,33.87384286,Jaipur
C5593,Female,63,43060,Executive,Divorced,5,Rent,818776,16,563,2,16603,4419,P5593,Beauty Products,12,152.3775258,-76.62988491,153,4,33.5502837,Pune
C5594,Male,54,41821,Manager,Widowed,2,Own,191363,13,751,5,24416,19137,P5594,Clothing,5,110.7798045,59.20022317,141,4,52.68658465,Patna
C5595,Male,51,56978,Homemaker,Married,4,Own,674260,1,789,1,6748,5352,P5595,Clothing,12,53.63178381,130.6450039,153,1,55.95707287,Patna
C5596,Female,28,22957,Professional,Divorced,5,Own,927069,19,651,1,29707,9673,P5596,Jewelry,20,194.1267889,145.6005449,83,3,57.05315804,Delhi
C5597,Male,30,42778,Executive,Divorced,3,Rent,625117,20,983,2,8568,10665,P5597,Outdoor Gear,20,23.13305424,90.54104767,118,3,73.49110052,Nashik
C5598,Female,19,37982,Executive,Married,4,Rent,958588,9,761,3,20482,19945,P5598,Home Appliances,18,154.048409,62.73543318,110,1,57.57383498,Chennai
C5599,Female,33,29106,Manager,Married,3,Own,385092,5,787,2,21834,6646,P5599,Jewelry,11,76.0201957,89.48266891,137,3,5.547345756,Bangalore
C5600,Female,56,25556,Executive,Widowed,3,Rent,962882,8,960,3,24220,23275,P5600,Home Appliances,11,108.3344717,144.5611336,157,4,93.81248484,Delhi
C5601,Female,26,34943,Technician,Single,4,Own,979461,8,994,4,8804,21732,P5601,Books,11,108.220278,88.23091946,33,0,-33.78661122,Agra
C5602,Female,55,36954,Homemaker,Single,5,Rent,512604,20,774,2,5977,20118,P5602,Jewelry,19,146.5115482,-5.42671642,171,1,60.43163137,Ludhiana
C5603,Female,21,26302,Professional,Married,4,Rent,485822,4,687,1,20982,24167,P5603,Outdoor Gear,3,208.6186911,54.22309819,43,3,4.292155486,Visakhapatnam
C5604,Male,32,49585,Self-employed,Widowed,3,Rent,918195,13,938,2,15982,10548,P5604,Clothing,13,106.0896428,10.45085361,60,2,67.16649329,Bhopal
C5605,Female,20,44765,Professional,Married,5,Own,691427,4,766,1,19374,11028,P5605,Beauty Products,7,127.1934988,60.57316152,66,1,32.1124559,Hyderabad
C5606,Male,24,21478,Self-employed,Divorced,3,Rent,830515,20,675,3,26099,5676,P5606,Beauty Products,18,115.3218861,114.2981731,15,0,33.51583699,Mumbai
C5607,Male,44,42355,Technician,Divorced,2,Own,787328,3,617,4,25754,19392,P5607,Clothing,2,73.15981718,39.51974817,68,4,79.02408331,Pune
C5608,Female,30,35644,Technician,Divorced,4,Rent,123017,15,627,3,18873,15683,P5608,Outdoor Gear,3,161.9413768,65.8471535,44,1,52.05543603,Delhi
C5609,Female,58,26066,Executive,Married,5,Rent,829726,8,901,2,28988,17333,P5609,Home Appliances,0,150.5885082,35.94028095,36,5,8.397421956,Agra
C5610,Female,42,35518,Manager,Widowed,4,Rent,964396,13,751,5,28918,2114,P5610,Jewelry,17,92.97037188,63.79084952,45,0,87.28999572,Bangalore
C5611,Female,62,26845,Student,Divorced,5,Rent,999972,17,802,2,14938,23100,P5611,Beauty Products,12,118.461029,91.40012099,8,4,4.646871358,Hyderabad
C5612,Male,61,57364,Executive,Divorced,4,Own,296083,1,821,5,11958,19466,P5612,Home Appliances,12,59.80413856,131.8893121,74,2,11.97652441,Ahmedabad
C5613,Male,32,23733,Technician,Single,4,Rent,579705,19,671,2,19801,24023,P5613,Books,2,76.27097161,-14.27507657,92,4,13.69204513,Kolkata
C5614,Female,58,55860,Professional,Married,2,Own,259448,4,877,4,26373,18056,P5614,Beauty Products,6,171.1641568,219.7176954,121,3,35.0852701,Pune
C5615,Male,38,54172,Student,Married,4,Own,166357,14,692,2,17941,7466,P5615,Outdoor Gear,6,124.3331018,196.4428675,122,3,72.81877645,Jaipur
C5616,Female,43,46089,Professional,Married,3,Own,149617,12,977,4,27184,2049,P5616,Beauty Products,6,51.50075241,154.2498167,47,1,8.546237009,Ludhiana
C5617,Male,39,20392,Professional,Widowed,4,Own,509752,14,703,3,23957,21387,P5617,Home Appliances,7,-3.686448177,168.2461571,176,1,52.69743257,Agra
C5618,Male,20,52797,Homemaker,Married,3,Own,333901,12,655,3,6909,11515,P5618,Beauty Products,0,123.7460126,128.2042175,157,3,9.74505663,Bangalore
C5619,Male,42,41300,Student,Widowed,3,Rent,936967,17,661,2,13575,5433,P5619,Books,2,71.83110474,93.22288284,91,0,109.0996021,Hyderabad
C5620,Male,23,37889,Technician,Single,5,Rent,235456,16,620,2,22584,11191,P5620,Outdoor Gear,4,193.873017,148.9597872,118,4,48.73154769,Lucknow
C5621,Female,22,30292,Technician,Widowed,5,Rent,278904,1,535,5,7148,19859,P5621,Outdoor Gear,5,180.4189407,127.1381563,100,2,44.63258145,Surat
C5622,Female,37,57649,Technician,Widowed,3,Own,408840,19,665,4,11654,3748,P5622,Jewelry,15,78.40022433,97.42467777,55,3,32.08939318,Bangalore
C5623,Female,38,22841,Homemaker,Single,4,Own,479608,4,889,4,27501,7344,P5623,Outdoor Gear,19,224.7718241,72.47013076,106,3,35.69741407,Agra
C5624,Female,40,59762,Technician,Widowed,4,Own,288497,6,808,1,19866,4371,P5624,Home Appliances,4,99.07519741,80.91393333,111,2,76.72512717,Surat
C5625,Male,18,31309,Self-employed,Single,5,Rent,419456,16,740,3,28650,21267,P5625,Outdoor Gear,11,122.058808,85.57373059,11,1,-0.270408573,Jaipur
C5626,Female,59,23493,Homemaker,Married,4,Own,432927,7,764,4,16788,7730,P5626,Clothing,3,131.8501219,104.9572993,165,5,52.59320487,Patna
C5627,Female,42,54868,Student,Single,5,Rent,289745,4,829,1,28096,20952,P5627,Electronics,10,94.21977616,69.21547105,43,2,33.91617051,Pune
C5628,Male,60,39226,Technician,Widowed,4,Rent,264784,4,663,2,23243,3555,P5628,Clothing,2,74.23426896,96.00135907,5,1,100.4502837,Hyderabad
C5629,Male,22,48174,Self-employed,Married,3,Own,303084,13,650,3,13429,23396,P5629,Beauty Products,4,80.06079255,141.7720018,2,2,112.9368328,Ludhiana
C5630,Male,45,37732,Professional,Divorced,2,Rent,936360,16,632,5,6833,8134,P5630,Jewelry,17,109.075595,102.3366808,129,3,99.39812913,Pune
C5631,Female,56,39829,Homemaker,Divorced,3,Rent,603456,20,526,1,16528,6824,P5631,Outdoor Gear,6,146.8784912,74.08457283,9,0,70.21288128,Delhi
C5632,Male,41,55065,Self-employed,Single,3,Own,216829,2,546,3,23105,21962,P5632,Jewelry,0,90.88285351,110.3001357,48,3,58.17998583,Delhi
C5633,Female,41,53062,Self-employed,Single,4,Own,636590,8,856,5,5579,17744,P5633,Electronics,17,67.13591708,67.36055833,17,0,56.78756819,Bhopal
C5634,Female,48,28531,Self-employed,Divorced,4,Rent,508874,10,762,3,28516,1055,P5634,Electronics,14,131.0208122,168.4639352,119,0,63.27911411,Kanpur
C5635,Male,48,39337,Self-employed,Married,3,Own,786052,7,936,4,23013,23421,P5635,Clothing,0,64.67259719,132.7052422,124,1,73.87008814,Surat
C5636,Male,63,43120,Professional,Married,2,Own,536170,9,701,4,13310,12809,P5636,Jewelry,8,129.443955,125.0549037,95,1,73.4773346,Pune
C5637,Male,33,58565,Technician,Single,5,Own,643402,19,800,1,20217,9979,P5637,Electronics,12,93.6675293,159.7410537,111,3,64.01589602,Bhopal
C5638,Female,43,48097,Executive,Divorced,3,Rent,873208,15,722,5,16040,23531,P5638,Jewelry,18,67.88542616,136.4305031,87,4,93.51806874,Surat
C5639,Female,33,48335,Student,Divorced,5,Own,545218,18,957,5,27929,18933,P5639,Clothing,3,134.9820754,181.5875941,112,2,32.46921917,Delhi
C5640,Female,47,44746,Homemaker,Divorced,3,Own,214148,12,543,3,12192,7520,P5640,Clothing,6,73.27929232,107.8923862,85,1,54.69689822,Mumbai
C5641,Male,45,22631,Self-employed,Widowed,2,Rent,668282,13,922,1,20730,20313,P5641,Home Appliances,10,183.1599434,108.1639632,64,5,16.86492971,Vadodara
C5642,Female,60,40136,Professional,Single,4,Own,965287,16,790,2,11513,19121,P5642,Outdoor Gear,15,111.9816758,66.37661292,170,0,66.5988849,Visakhapatnam
C5643,Male,62,29421,Executive,Widowed,4,Own,387921,18,760,5,9807,7271,P5643,Outdoor Gear,18,155.0742694,75.71139156,80,1,36.20186185,Jaipur
C5644,Male,52,37077,Technician,Divorced,4,Own,211663,1,873,1,21532,18710,P5644,Jewelry,11,151.192053,168.7746755,17,3,25.27767207,Kanpur
C5645,Female,46,57572,Self-employed,Widowed,4,Own,545068,10,846,4,23495,22373,P5645,Electronics,18,181.8078559,45.67858081,109,2,29.31160318,Visakhapatnam
C5646,Male,53,20315,Self-employed,Married,5,Own,578543,17,666,1,13405,16986,P5646,Clothing,12,44.47225838,111.4130127,165,1,82.03837571,Bangalore
C5647,Male,35,32057,Professional,Widowed,5,Own,84234,10,863,3,26085,19938,P5647,Home Appliances,1,108.3771841,124.1070269,9,4,88.15305748,Delhi
C5648,Female,52,25345,Manager,Married,2,Rent,735298,5,921,1,9998,15881,P5648,Outdoor Gear,7,70.38519834,97.04616884,62,4,15.98270647,Hyderabad
C5649,Male,28,30422,Professional,Single,4,Rent,113558,12,608,2,15232,23825,P5649,Beauty Products,4,100.2647143,62.80777087,90,0,57.13137436,Lucknow
C5650,Male,38,41358,Executive,Married,2,Own,732447,18,865,1,23499,1585,P5650,Beauty Products,20,133.7814702,65.21636632,69,0,55.92089669,Bangalore
C5651,Female,22,47251,Professional,Divorced,2,Own,816247,13,866,5,8193,18154,P5651,Electronics,5,27.5831427,28.09801632,175,4,105.6702147,Bhopal
C5652,Female,19,35005,Professional,Widowed,4,Own,764424,15,936,4,24787,3844,P5652,Electronics,11,135.6500245,86.94568139,44,2,-31.94442175,Ludhiana
C5653,Male,19,38192,Technician,Widowed,2,Rent,695474,8,523,3,9679,14912,P5653,Electronics,4,36.08712816,149.2881787,28,3,52.92051563,Chennai
C5654,Male,42,26749,Homemaker,Single,3,Rent,564658,3,860,4,22520,16061,P5654,Jewelry,10,74.42891472,91.79220045,153,1,32.47159682,Visakhapatnam
C5655,Female,44,26632,Professional,Widowed,5,Rent,62129,4,643,1,7238,7989,P5655,Books,9,78.2976182,110.008803,86,3,14.59826048,Vadodara
C5656,Female,57,27686,Student,Widowed,2,Rent,152621,19,773,5,17383,5803,P5656,Books,18,65.22873194,22.5287731,13,4,46.94470139,Hyderabad
C5657,Female,50,43086,Executive,Single,2,Rent,859629,4,938,3,5780,20508,P5657,Home Appliances,16,10.35958196,24.01785904,9,4,26.59968022,Mumbai
C5658,Male,40,46584,Professional,Single,4,Own,435643,17,826,5,16032,15004,P5658,Electronics,8,17.84728489,80.59252485,147,4,80.00930771,Delhi
C5659,Female,32,35529,Executive,Widowed,3,Own,714100,17,820,4,8794,2447,P5659,Beauty Products,4,192.3252891,110.7216703,82,3,12.71339687,Surat
C5660,Male,45,53923,Student,Single,2,Rent,458609,12,806,1,11236,2353,P5660,Electronics,19,166.569621,107.2346121,179,0,91.40761029,Chennai
C5661,Male,57,40848,Student,Single,3,Own,846868,11,593,1,24659,5975,P5661,Books,14,61.87597055,72.99770996,106,2,110.987706,Kanpur
C5662,Female,40,48483,Homemaker,Single,4,Own,875392,10,669,2,13650,8269,P5662,Electronics,15,75.98239287,98.11512533,141,0,60.04744999,Surat
C5663,Male,50,59714,Technician,Single,2,Rent,702927,7,527,2,17817,15162,P5663,Beauty Products,19,54.48628696,54.64850895,10,5,60.66682682,Bangalore
C5664,Male,20,48231,Professional,Widowed,4,Own,727015,4,804,2,7323,14436,P5664,Books,6,17.64268682,234.9010013,125,0,36.96605258,Patna
C5665,Male,38,34721,Self-employed,Widowed,5,Rent,905761,17,740,1,28869,8919,P5665,Home Appliances,20,132.7257622,106.2722822,13,3,93.34269043,Bhopal
C5666,Male,29,40056,Self-employed,Married,3,Rent,354575,4,599,1,26325,10728,P5666,Beauty Products,16,53.09726497,105.9400286,49,4,28.94430612,Mumbai
C5667,Female,55,45939,Self-employed,Widowed,2,Rent,165361,7,696,1,7960,13566,P5667,Clothing,20,52.83670465,91.40295461,9,1,61.76461441,Hyderabad
C5668,Male,19,55311,Executive,Divorced,4,Own,602731,12,602,4,6240,9578,P5668,Clothing,13,67.26142779,116.4228074,154,3,57.8545474,Hyderabad
C5669,Female,63,49338,Professional,Single,5,Rent,788490,20,693,2,13386,8615,P5669,Jewelry,15,80.39645799,107.5146828,98,1,23.8836143,Mumbai
C5670,Female,41,31445,Student,Widowed,4,Rent,730698,13,554,5,28350,19447,P5670,Outdoor Gear,11,153.8083952,72.42202513,88,2,78.37980589,Patna
C5671,Female,19,24921,Homemaker,Divorced,3,Rent,742329,4,523,2,13406,9849,P5671,Home Appliances,18,94.66149579,210.6938329,36,0,41.8290787,Vadodara
C5672,Female,36,29567,Self-employed,Single,2,Own,411592,11,881,3,14605,3507,P5672,Jewelry,12,155.5541137,84.38288363,81,2,43.64796866,Mumbai
C5673,Female,29,35342,Executive,Married,5,Rent,993906,18,705,1,18778,9283,P5673,Electronics,17,119.061901,156.4258904,84,1,52.16993583,Hyderabad
C5674,Female,62,50761,Self-employed,Widowed,3,Rent,860104,11,796,4,10256,7547,P5674,Outdoor Gear,12,180.7865775,183.2673186,12,2,15.94920899,Ahmedabad
C5675,Male,33,40485,Executive,Single,3,Rent,814823,17,907,4,29866,12651,P5675,Outdoor Gear,13,75.78927766,52.13609087,76,5,35.61386131,Ahmedabad
C5676,Male,46,25213,Self-employed,Single,3,Rent,620203,9,589,2,17579,8074,P5676,Home Appliances,7,31.47488643,26.8631032,21,1,56.59378653,Pune
C5677,Male,34,47674,Self-employed,Divorced,3,Own,494150,12,533,1,27145,9631,P5677,Beauty Products,4,23.14013051,203.2218773,135,1,115.3284549,Delhi
C5678,Male,36,23189,Homemaker,Married,2,Own,166425,5,853,5,21945,24920,P5678,Beauty Products,1,-25.93477445,117.2543698,120,0,53.69891171,Bangalore
C5679,Female,52,58995,Executive,Widowed,3,Rent,189655,2,574,1,21591,5357,P5679,Books,6,153.8792775,99.31065829,113,4,45.18225518,Nashik
C5680,Female,18,55244,Technician,Widowed,4,Rent,618938,12,969,4,26139,21688,P5680,Electronics,10,178.887852,57.23277356,150,0,79.88321555,Patna
C5681,Female,19,54938,Technician,Widowed,2,Rent,576712,13,597,2,17305,10394,P5681,Beauty Products,3,92.78546388,98.32528996,156,5,88.65667554,Lucknow
C5682,Female,22,31731,Student,Married,5,Own,889718,1,821,3,8348,11628,P5682,Books,20,30.75942946,166.8212992,109,0,76.36875162,Surat
C5683,Female,57,34428,Self-employed,Divorced,3,Rent,287100,15,734,1,25158,17793,P5683,Books,11,92.18400996,159.740364,41,2,56.11522712,Nashik
C5684,Female,62,59834,Professional,Married,3,Rent,642759,5,821,2,19019,12413,P5684,Jewelry,5,84.59739785,126.4336291,98,5,44.13419726,Pune
C5685,Female,33,57795,Student,Single,2,Rent,817068,19,907,2,7215,21077,P5685,Jewelry,18,44.96426504,13.89653391,31,2,81.04453353,Kolkata
C5686,Male,31,56566,Technician,Single,5,Own,990404,14,509,1,5800,2859,P5686,Books,1,94.57168837,125.3440545,89,3,112.9099864,Agra
C5687,Female,31,41824,Self-employed,Single,5,Rent,195410,9,718,2,20272,17368,P5687,Beauty Products,11,64.87420235,148.6673297,20,0,51.96481677,Surat
C5688,Male,36,48951,Technician,Divorced,3,Rent,87406,16,949,5,9762,13126,P5688,Home Appliances,6,-4.864026427,124.0090587,10,4,109.8400189,Patna
C5689,Female,64,46841,Student,Divorced,2,Rent,641339,3,678,4,20074,18074,P5689,Clothing,15,17.65679368,67.23336843,17,2,88.85691467,Kanpur
